race_id,venue,race_date,race_name,distance,grade,single_dog_name,issue_type
sal_2024-10-13_435_Mixed_6_7,SAL,2024-10-13,,435,"Mixed 6/7","HELL RAIDER","Single dog race - incomplete data"
ipsa_2024-10-12_630_5,IPSA,2024-10-12,,630,5,"DUNDEE LEXI","Single dog race - incomplete data"
mea_2024-10-12_525_Grade_5,MEA,2024-10-12,,525,"Grade 5","My Cool Jack","Single dog race - incomplete data"
mea_2024-10-12_525_Mixed_4_5,MEA,2024-10-12,,525,"Mixed 4/5","CABAO KYANITE","Single dog race - incomplete data"
w_pk_2024-10-12_720_NG,W_PK,2024-10-12,,720,NG,"Galactic Spartan","Single dog race - incomplete data"
ap_k_2024-10-11_530_6,AP_K,2024-10-11,,530,6,"COUNTRY CRUSADER","Single dog race - incomplete data"
ben_2024-10-11_425_Mixed_6_7_Heat,BEN,2024-10-11,,425,"Mixed 6/7 Heat","PAPA EASY","Single dog race - incomplete data"
gee_2024-10-11_460_Grade_5,GEE,2024-10-11,,460,"Grade 5","MISS BLAZE","Single dog race - incomplete data"
goul_2024-10-11_350_5,GOUL,2024-10-11,,350,5,Erupt,"Single dog race - incomplete data"
ipfr_2024-10-11_431_NOV,IPFR,2024-10-11,,431,NOV,"Seven Summers","Single dog race - incomplete data"
rich_2024-10-11_520_5,RICH,2024-10-11,,520,5,"Nikita To Excel","Single dog race - incomplete data"
apth_2024-10-10_520_5,APTH,2024-10-10,,520,5,"Waikarie Molly","Single dog race - incomplete data"
hobt_2024-10-10_461_SE,HOBT,2024-10-10,,461,SE,"Fly High Bet","Single dog race - incomplete data"
mbr_2024-10-10_395_5,MBR,2024-10-10,,395,5,"Fantastic Maggie","Single dog race - incomplete data"
mbr_2024-10-10_395_6,MBR,2024-10-10,,395,6,"Finniss Sunset","Single dog race - incomplete data"
nor_2024-10-10_297_FFA,NOR,2024-10-10,,297,FFA,"Renegade Cochise","Single dog race - incomplete data"
nor_2024-10-10_509_M,NOR,2024-10-10,,509,M,"Marley's Choice","Single dog race - incomplete data"
rics_2024-10-10_324_NG1-4,RICS,2024-10-10,,324,NG1-4,"Solo Chopper","Single dog race - incomplete data"
she_2024-10-10_390_Maiden,SHE,2024-10-10,,390,Maiden,"KRAKEN LULU","Single dog race - incomplete data"
waga_2024-10-10_320_M,WAGA,2024-10-10,,320,M,"Nimble Zeal","Single dog race - incomplete data"
war_2024-10-10_390_Grade_5_Heat,WAR,2024-10-10,,390,"Grade 5 Heat","Lissy Fernando","Single dog race - incomplete data"
rich_2024-10-09_320_M,RICH,2024-10-09,,320,M,"Megalong Girl","Single dog race - incomplete data"
sal_2024-10-09_435_Maiden,SAL,2024-10-09,,435,Maiden,MYRIAD,"Single dog race - incomplete data"
tare_2024-10-09_300_5,TARE,2024-10-09,,300,5,"Alacrity Holly","Single dog race - incomplete data"
tema_2024-10-09_330_M,TEMA,2024-10-09,,330,M,"Push The Limit","Single dog race - incomplete data"
bul_2024-10-08_340_5,BUL,2024-10-08,,340,5,Erupt,"Single dog race - incomplete data"
caso_2024-10-08_300_4_5,CASO,2024-10-08,,300,4/5,"Nangar Prue","Single dog race - incomplete data"
caso_2024-10-08_484_5,CASO,2024-10-08,,484,5,"Riverland Son","Single dog race - incomplete data"
gee_2024-10-08_460_Maiden,GEE,2024-10-08,,460,Maiden,"RING THAT BELLE","Single dog race - incomplete data"
gosf_2024-10-08_388_5,GOSF,2024-10-08,,388,5,"I'm Exhibit Two","Single dog race - incomplete data"
mbs_2024-10-08_300_OPEN,MBS,2024-10-08,,300,OPEN,"Mr. Yellowstone","Single dog race - incomplete data"
cble_2024-10-07_405_M,CBLE,2024-10-07,,405,M,"Belly Up","Single dog race - incomplete data"
cble_2024-10-07_530_NG,CBLE,2024-10-07,,530,NG,Firenze,"Single dog race - incomplete data"
lctn_2024-10-07_278_5,LCTN,2024-10-07,,278,5,"QUEST FOR EDGE","Single dog race - incomplete data"
mait_2024-10-07_400_M,MAIT,2024-10-07,,400,M,"Flying Buddy","Single dog race - incomplete data"
mbr_2024-10-06_455_6,MBR,2024-10-06,,455,6,"Finniss Sunset","Single dog race - incomplete data"
sal_2024-10-06_435_S_E_Heat,SAL,2024-10-06,,435,"S/E Heat","HELL RAIDER","Single dog race - incomplete data"
grdn_2024-10-05_515_5,GRDN,2024-10-05,,515,5,"Ritza Rocker","Single dog race - incomplete data"
mand_2024-10-05_300_FFA,MAND,2024-10-05,,300,FFA,"Renegade Cochise","Single dog race - incomplete data"
mand_2024-10-05_400_5,MAND,2024-10-05,,400,5,"Comfortably Numb","Single dog race - incomplete data"
musw_2024-10-05_336_5,MUSW,2024-10-05,,336,5,"Another Coco","Single dog race - incomplete data"
cble_2024-10-04_305_5,CBLE,2024-10-04,,305,5,"Wild Acres","Single dog race - incomplete data"
cble_2024-10-04_405_NG,CBLE,2024-10-04,,405,NG,"Tweed Rivah","Single dog race - incomplete data"
gee_2024-10-04_400_Grade_5,GEE,2024-10-04,,400,"Grade 5","MISS BLAZE","Single dog race - incomplete data"
grdn_2024-10-04_400_M,GRDN,2024-10-04,,400,M,"Spark Of Life","Single dog race - incomplete data"
apth_2024-10-03_520_5,APTH,2024-10-03,,520,5,"Waikarie Molly","Single dog race - incomplete data"
caso_2024-10-03_300_4_5,CASO,2024-10-03,,300,4/5,"Nangar Prue","Single dog race - incomplete data"
caso_2024-10-03_300_M,CASO,2024-10-03,,300,M,"Wavy Web Surf","Single dog race - incomplete data"
ipth_2024-10-03_288_M5,IPTH,2024-10-03,,288,M5,"Cherokee Chant","Single dog race - incomplete data"
nor_2024-10-03_509_NOV,NOR,2024-10-03,,509,NOV,"Aussie Tan","Single dog race - incomplete data"
rics_2024-10-03_324_M,RICS,2024-10-03,,324,M,"Naughty Nash","Single dog race - incomplete data"
san_2024-10-03_715_Mixed_4_5,SAN,2024-10-03,,715,"Mixed 4/5","Galactic Spartan","Single dog race - incomplete data"
she_2024-10-03_450_Tier_3_-_Maiden,SHE,2024-10-03,,450,"Tier 3 - Maiden","DARRA MIGHT","Single dog race - incomplete data"
war_2024-10-03_400_Grade_5_T3,WAR,2024-10-03,,400,"Grade 5 T3","Audacious Rachel","Single dog race - incomplete data"
w_pk_2024-10-03_720_5,W_PK,2024-10-03,,720,5,Derry,"Single dog race - incomplete data"
apwe_2024-10-02_395_PN,APWE,2024-10-02,,395,PN,"Commander Sarge","Single dog race - incomplete data"
hea_2024-10-02_300_Maiden,HEA,2024-10-02,,300,Maiden,"OUR GEM","Single dog race - incomplete data"
rich_2024-10-02_401_5,RICH,2024-10-02,,401,5,"Lucky Tommy","Single dog race - incomplete data"
rock_2024-10-02_407_3_4,ROCK,2024-10-02,,407,3/4,"Aston Zeppelin","Single dog race - incomplete data"
sal_2024-10-02_435_Grade_5,SAL,2024-10-02,,435,"Grade 5","Audacious Ivy","Single dog race - incomplete data"
tema_2024-10-02_330_5,TEMA,2024-10-02,,330,5,"Fore Right","Single dog race - incomplete data"
bul_2024-10-01_340_5,BUL,2024-10-01,,340,5,Erupt,"Single dog race - incomplete data"
gosf_2024-10-01_388_5,GOSF,2024-10-01,,388,5,"I'm Exhibit Two","Single dog race - incomplete data"
graf_2024-10-01_350_5,GRAF,2024-10-01,,350,5,"SUPER SERENE","Single dog race - incomplete data"
iptu_2024-10-01_520_5,IPTU,2024-10-01,,520,5,"NOSEY MARIE","Single dog race - incomplete data"
mand_2024-10-01_300_M,MAND,2024-10-01,,300,M,"Epic Marceline","Single dog race - incomplete data"
war_2024-10-01_460_Restricted_Win_Heat,WAR,2024-10-01,,460,"Restricted Win Heat","HELL RAIDER","Single dog race - incomplete data"
ap_k_2024-09-30_342_6,AP_K,2024-09-30,,342,6,"Finniss Sunset","Single dog race - incomplete data"
bal_2024-09-30_390_Tier_3_-_Grade_7,BAL,2024-09-30,,390,"Tier 3 - Grade 7","CLASSY MUSTANG","Single dog race - incomplete data"
bal_2024-09-30_390_Tier_3_-_Maiden,BAL,2024-09-30,,390,"Tier 3 - Maiden","RING THAT BELLE","Single dog race - incomplete data"
lctn_2024-09-30_278_5,LCTN,2024-09-30,,278,5,"Bearville Honey","Single dog race - incomplete data"
san_2024-09-30_595_Restricted_Win,SAN,2024-09-30,,595,"Restricted Win","OUT TO STAGGER","Single dog race - incomplete data"
she_2024-09-30_450_Mixed_4_5,SHE,2024-09-30,,450,"Mixed 4/5","TAT LEAH","Single dog race - incomplete data"
apsu_2024-09-29_331_PM,APSU,2024-09-29,,331,PM,"Mum's Fury","Single dog race - incomplete data"
gawl_2024-09-29_400_5,GAWL,2024-09-29,,400,5,"Fantastic Maggie","Single dog race - incomplete data"
dubo_2024-09-28_318_5,DUBO,2024-09-28,,318,5,"Wild Acres","Single dog race - incomplete data"
dubo_2024-09-28_318_M,DUBO,2024-09-28,,318,M,"Push The Limit","Single dog race - incomplete data"
gee_2024-09-28_400_Grade_5,GEE,2024-09-28,,400,"Grade 5","MISS BLAZE","Single dog race - incomplete data"
gee_2024-09-28_400_Maiden,GEE,2024-09-28,,400,Maiden,"OUR GEM","Single dog race - incomplete data"
tare_2024-09-28_300_5,TARE,2024-09-28,,300,5,"Burst On Turbo","Single dog race - incomplete data"
tare_2024-09-28_300_M,TARE,2024-09-28,,300,M,"Flying Buddy","Single dog race - incomplete data"
rich_2024-09-27_622_5,RICH,2024-09-27,,622,5,Derry,"Single dog race - incomplete data"
ap_k_2024-09-26_530_6,AP_K,2024-09-26,,530,6,"Gouda Monelli","Single dog race - incomplete data"
nor_2024-09-26_509_M,NOR,2024-09-26,,509,M,"Marley's Choice","Single dog race - incomplete data"
san_2024-09-26_715_Mixed_4_5,SAN,2024-09-26,,715,"Mixed 4/5","Galactic Spartan","Single dog race - incomplete data"
bal_2024-09-25_390_Maiden,BAL,2024-09-25,,390,Maiden,"DARRA MIGHT","Single dog race - incomplete data"
bal_2024-09-25_450_Maiden_Heat,BAL,2024-09-25,,450,"Maiden Heat","PAW ULTRON","Single dog race - incomplete data"
sal_2024-09-25_435_Grade_5,SAL,2024-09-25,,435,"Grade 5","Audacious Rachel","Single dog race - incomplete data"
tare_2024-09-25_300_5,TARE,2024-09-25,,300,5,"Burst On Turbo","Single dog race - incomplete data"
graf_2024-09-24_350_MX,GRAF,2024-09-24,,350,MX,"Wavy Web Surf","Single dog race - incomplete data"
hobt_2024-09-24_461_5,HOBT,2024-09-24,,461,5,"Fly High Bet","Single dog race - incomplete data"
apmo_2024-09-23_520_4_5,APMO,2024-09-23,,520,4/5,"Waikarie Molly","Single dog race - incomplete data"
dubo_2024-09-23_318_5,DUBO,2024-09-23,,318,5,"Wild Acres","Single dog race - incomplete data"
lctn_2024-09-23_278_5,LCTN,2024-09-23,,278,5,"QUEST FOR EDGE","Single dog race - incomplete data"
mait_2024-09-23_565_5,MAIT,2024-09-23,,565,5,"Solo Chopper","Single dog race - incomplete data"
nowr_2024-09-23_520_5,NOWR,2024-09-23,,520,5,"King Calymea","Single dog race - incomplete data"
apsu_2024-09-22_331_5,APSU,2024-09-22,,331,5,"Another Photo","Single dog race - incomplete data"
sal_2024-09-22_435_Grade_5,SAL,2024-09-22,,435,"Grade 5","Audacious Ivy","Single dog race - incomplete data"
grdn_2024-09-21_400_M,GRDN,2024-09-21,,400,M,"Flying Buddy","Single dog race - incomplete data"
grdn_2024-09-21_515_5,GRDN,2024-09-21,,515,5,"Ritza Rocker","Single dog race - incomplete data"
ipsa_2024-09-21_520_NOV,IPSA,2024-09-21,,520,NOV,"NOSEY MARIE","Single dog race - incomplete data"
gee_2024-09-20_400_Grade_5,GEE,2024-09-20,,400,"Grade 5","Lily Crackers","Single dog race - incomplete data"
gee_2024-09-20_400_Mixed_4_5,GEE,2024-09-20,,400,"Mixed 4/5","MAX PEARL","Single dog race - incomplete data"
ipfr_2024-09-20_431_NOV,IPFR,2024-09-20,,431,NOV,"Nurse Christina","Single dog race - incomplete data"
mand_2024-09-20_400_5,MAND,2024-09-20,,400,5,"Comfortably Numb","Single dog race - incomplete data"
mbr_2024-09-20_455_6,MBR,2024-09-20,,455,6,"Finniss Sunset","Single dog race - incomplete data"
rich_2024-09-20_520_4_5,RICH,2024-09-20,,520,4/5,Rocha,"Single dog race - incomplete data"
rich_2024-09-20_622_5,RICH,2024-09-20,,622,5,Derry,"Single dog race - incomplete data"
war_2024-09-20_460_Maiden,WAR,2024-09-20,,460,Maiden,"PAW ULTRON","Single dog race - incomplete data"
ap_k_2024-09-19_530_6,AP_K,2024-09-19,,530,6,"Gouda Monelli","Single dog race - incomplete data"
ipth_2024-09-19_288_M5,IPTH,2024-09-19,,288,M5,"Tweed Rivah","Single dog race - incomplete data"
musw_2024-09-19_336_5,MUSW,2024-09-19,,336,5,"Moonshine Magic","Single dog race - incomplete data"
apwe_2024-09-18_395_M,APWE,2024-09-18,,395,M,"Bow Shine","Single dog race - incomplete data"
bal_2024-09-18_390_Maiden,BAL,2024-09-18,,390,Maiden,"DARRA MIGHT","Single dog race - incomplete data"
rock_2024-09-18_407_3_4,ROCK,2024-09-18,,407,3/4,Buckaroo,"Single dog race - incomplete data"
tare_2024-09-18_300_M,TARE,2024-09-18,,300,M,"Burst On Turbo","Single dog race - incomplete data"
bul_2024-09-17_400_5,BUL,2024-09-17,,400,5,Erupt,"Single dog race - incomplete data"
gee_2024-09-17_400_Grade_7,GEE,2024-09-17,,400,"Grade 7",UNLEASHING,"Single dog race - incomplete data"
hor_2024-09-17_410_Grade_6,HOR,2024-09-17,,410,"Grade 6","JADED SMILE","Single dog race - incomplete data"
war_2024-09-17_400_Mixed_6_7,WAR,2024-09-17,,400,"Mixed 6/7","EXTREME BEAST","Single dog race - incomplete data"
apmo_2024-09-16_520_5,APMO,2024-09-16,,520,5,"Some Diva","Single dog race - incomplete data"
bund_2024-09-16_531_5,BUND,2024-09-16,,531,5,"Aston Zeppelin","Single dog race - incomplete data"
mait_2024-09-16_400_5,MAIT,2024-09-16,,400,5,"Tralee Lola","Single dog race - incomplete data"
apsu_2024-09-15_331_M,APSU,2024-09-15,,331,M,Larry,"Single dog race - incomplete data"
capa_2024-09-15_366_R_W,CAPA,2024-09-15,,366,R/W,"Where's The Bomb","Single dog race - incomplete data"
hea_2024-09-15_300_Grade_5,HEA,2024-09-15,,300,"Grade 5","MISSES EASY","Single dog race - incomplete data"
dubo_2024-09-14_318_5,DUBO,2024-09-14,,318,5,"Wild Acres","Single dog race - incomplete data"
dubo_2024-09-14_318_M,DUBO,2024-09-14,,318,M,"Push The Limit","Single dog race - incomplete data"
ipsa_2024-09-14_520_NOV,IPSA,2024-09-14,,520,NOV,"NOSEY MARIE","Single dog race - incomplete data"
tare_2024-09-14_300_M,TARE,2024-09-14,,300,M,"We So Cunning","Single dog race - incomplete data"
w_pk_2024-09-14_520_5,W_PK,2024-09-14,,520,5,"Ritza Rocker","Single dog race - incomplete data"
gee_2024-09-13_400_Mixed_4_5,GEE,2024-09-13,,400,"Mixed 4/5","MAX PEARL","Single dog race - incomplete data"
ipfr_2024-09-13_431_NOV,IPFR,2024-09-13,,431,NOV,"Commander Sarge","Single dog race - incomplete data"
rich_2024-09-13_622_MX,RICH,2024-09-13,,622,MX,Derry,"Single dog race - incomplete data"
ap_k_2024-09-12_530_SE,AP_K,2024-09-12,,530,SE,"Gouda Monelli","Single dog race - incomplete data"
nor_2024-09-12_509_M,NOR,2024-09-12,,509,M,"Marley's Choice","Single dog race - incomplete data"
apwe_2024-09-11_395_M,APWE,2024-09-11,,395,M,Janey,"Single dog race - incomplete data"
apwe_2024-09-11_520_NOV_M,APWE,2024-09-11,,520,NOV/M,"Nurse Christina","Single dog race - incomplete data"
gee_2024-09-10_400_Grade_7,GEE,2024-09-10,,400,"Grade 7","JADED SMILE","Single dog race - incomplete data"
bund_2024-09-09_460_5,BUND,2024-09-09,,460,5,"Splittin' Tens","Single dog race - incomplete data"
goul_2024-09-09_350_M,GOUL,2024-09-09,,350,M,"Nimble Zeal","Single dog race - incomplete data"
lctn_2024-09-09_515_SE,LCTN,2024-09-09,,515,SE,"Fly High Bet","Single dog race - incomplete data"
san_2024-09-09_515_Maiden,SAN,2024-09-09,,515,Maiden,"PARTY STARTED","Single dog race - incomplete data"
apsu_2024-09-08_331_5,APSU,2024-09-08,,331,5,"Another Photo","Single dog race - incomplete data"
capa_2024-09-08_366_5,CAPA,2024-09-08,,366,5,Waingro,"Single dog race - incomplete data"
capa_2024-09-08_366_R_W,CAPA,2024-09-08,,366,R/W,"Where's The Bomb","Single dog race - incomplete data"
graf_2024-09-08_350_5,GRAF,2024-09-08,,350,5,"SUPER SERENE","Single dog race - incomplete data"
grdn_2024-09-07_272_5,GRDN,2024-09-07,,272,5,"Stir The Pot","Single dog race - incomplete data"
mea_2024-09-07_525_Grade_5_Final,MEA,2024-09-07,,525,"Grade 5 Final","FIGURE IT OUT","Single dog race - incomplete data"
grdn_2024-09-06_272_M,GRDN,2024-09-06,,272,M,"Moonshine Magic","Single dog race - incomplete data"
ap_k_2024-09-05_530_6,AP_K,2024-09-05,,530,6,"Gouda Monelli","Single dog race - incomplete data"
caso_2024-09-05_411_5,CASO,2024-09-05,,411,5,"Nangar Prue","Single dog race - incomplete data"
caso_2024-09-05_411_M,CASO,2024-09-05,,411,M,"Magic Claire","Single dog race - incomplete data"
hobt_2024-09-05_461_M,HOBT,2024-09-05,,461,M,Kalashnikov,"Single dog race - incomplete data"
nor_2024-09-05_509_M,NOR,2024-09-05,,509,M,"Marley's Choice","Single dog race - incomplete data"
w_pk_2024-09-05_520_5,W_PK,2024-09-05,,520,5,Rocha,"Single dog race - incomplete data"
apwe_2024-09-04_395_M,APWE,2024-09-04,,395,M,Janey,"Single dog race - incomplete data"
mea_2024-09-04_600_Mixed_4_5,MEA,2024-09-04,,600,"Mixed 4/5","Kiss For Luck","Single dog race - incomplete data"
sal_2024-09-04_435_Tier_3_-_Grade_6,SAL,2024-09-04,,435,"Tier 3 - Grade 6","ASTON ATLANTIC","Single dog race - incomplete data"
bul_2024-09-03_340_4_5,BUL,2024-09-03,,340,4/5,"Magical Ethics","Single dog race - incomplete data"
gosf_2024-09-03_388_5,GOSF,2024-09-03,,388,5,"Stir The Pot","Single dog race - incomplete data"
apmo_2024-09-02_600_5,APMO,2024-09-02,,600,5,"Brother's Keeper","Single dog race - incomplete data"
ap_k_2024-09-02_595_5_6,AP_K,2024-09-02,,595,5/6,"Weblec Delight","Single dog race - incomplete data"
lctn_2024-09-02_515_SE,LCTN,2024-09-02,,515,SE,"Fly High Bet","Single dog race - incomplete data"
she_2024-09-02_450_Mixed_4_5,SHE,2024-09-02,,450,"Mixed 4/5","FIGURE IT OUT","Single dog race - incomplete data"
capa_2024-09-01_366_NOV,CAPA,2024-09-01,,366,NOV,"Where's The Bomb","Single dog race - incomplete data"
graf_2024-09-01_350_5,GRAF,2024-09-01,,350,5,"SUPER SERENE","Single dog race - incomplete data"
graf_2024-09-01_350_M,GRAF,2024-09-01,,350,M,"Pitch Black Bear","Single dog race - incomplete data"
gee_2024-08-31_400_Grade_5,GEE,2024-08-31,,400,"Grade 5","Lissy Fernando","Single dog race - incomplete data"
gee_2024-08-31_400_Maiden,GEE,2024-08-31,,400,Maiden,"OUR GEM","Single dog race - incomplete data"
grdn_2024-08-31_515_5,GRDN,2024-08-31,,515,5,Kali,"Single dog race - incomplete data"
musw_2024-08-31_336_5,MUSW,2024-08-31,,336,5,"Another Coco","Single dog race - incomplete data"
w_pk_2024-08-31_520_5,W_PK,2024-08-31,,520,5,Rocha,"Single dog race - incomplete data"
goul_2024-08-30_440_5,GOUL,2024-08-30,,440,5,"Spring Goolagong","Single dog race - incomplete data"
tvle_2024-08-30_498_OPEN,TVLE,2024-08-30,,498,OPEN,"Major Ando","Single dog race - incomplete data"
caso_2024-08-29_411_M2_M3,CASO,2024-08-29,,411,M2/M3,"Little Zephyr","Single dog race - incomplete data"
dapt_2024-08-29_297_5,DAPT,2024-08-29,,297,5,"Another Coco","Single dog race - incomplete data"
hobt_2024-08-29_340_5,HOBT,2024-08-29,,340,5,"Fly High Bet","Single dog race - incomplete data"
nor_2024-08-29_509_M,NOR,2024-08-29,,509,M,"Marley's Choice","Single dog race - incomplete data"
war_2024-08-29_450_Grade_5_Final,WAR,2024-08-29,,450,"Grade 5 Final","So Certain","Single dog race - incomplete data"
apwe_2024-08-28_395_BT8,APWE,2024-08-28,,395,BT8,"Waikarie Molly","Single dog race - incomplete data"
apwe_2024-08-28_395_M,APWE,2024-08-28,,395,M,Janey,"Single dog race - incomplete data"
rock_2024-08-28_407_3_4,ROCK,2024-08-28,,407,3/4,Buckaroo,"Single dog race - incomplete data"
gosf_2024-08-27_603_4_5,GOSF,2024-08-27,,603,4/5,"Zipping Optimise","Single dog race - incomplete data"
graf_2024-08-27_350_5,GRAF,2024-08-27,,350,5,"Rita Dutton","Single dog race - incomplete data"
dubo_2024-08-26_318_M,DUBO,2024-08-26,,318,M,"Just North","Single dog race - incomplete data"
graf_2024-08-25_350_M,GRAF,2024-08-25,,350,M,"Pitch Black Bear","Single dog race - incomplete data"
hea_2024-08-25_350_Maiden,HEA,2024-08-25,,350,Maiden,"MATCHBOX BEAST","Single dog race - incomplete data"
ap_k_2024-08-24_530_5,AP_K,2024-08-24,,530,5,"Canya Athena","Single dog race - incomplete data"
gosf_2024-08-24_388_5,GOSF,2024-08-24,,388,5,"Zig Zag Zoey","Single dog race - incomplete data"
ipsa_2024-08-24_630_5,IPSA,2024-08-24,,630,5,"Cash Cloud","Single dog race - incomplete data"
rich_2024-08-23_320_M,RICH,2024-08-23,,320,M,"Megalong Girl","Single dog race - incomplete data"
rich_2024-08-23_401_M,RICH,2024-08-23,,401,M,"Knighted Ender","Single dog race - incomplete data"
rich_2024-08-23_622_4_5,RICH,2024-08-23,,622,4/5,"Zipping Optimise","Single dog race - incomplete data"
apth_2024-08-22_520_M5,APTH,2024-08-22,,520,M5,"Smart Houdini","Single dog race - incomplete data"
war_2024-08-22_390_Maiden,WAR,2024-08-22,,390,Maiden,"JADED SMILE","Single dog race - incomplete data"
war_2024-08-22_450_Grade_5_Heat,WAR,2024-08-22,,450,"Grade 5 Heat","So Certain","Single dog race - incomplete data"
w_pk_2024-08-22_520_M,W_PK,2024-08-22,,520,M,"Show Off","Single dog race - incomplete data"
capa_2024-08-21_366_NOV,CAPA,2024-08-21,,366,NOV,"Commander Sarge","Single dog race - incomplete data"
grdn_2024-08-21_515_5,GRDN,2024-08-21,,515,5,Kali,"Single dog race - incomplete data"
mand_2024-08-21_300_FFA,MAND,2024-08-21,,300,FFA,"Rio Harlow","Single dog race - incomplete data"
rock_2024-08-21_407_3_4,ROCK,2024-08-21,,407,3/4,Buckaroo,"Single dog race - incomplete data"
ap_k_2024-08-20_342_TG1-4W,AP_K,2024-08-20,,342,TG1-4W,Improvisation,"Single dog race - incomplete data"
ap_k_2024-08-20_342_TG5+W,AP_K,2024-08-20,,342,TG5+W,"Merindah City","Single dog race - incomplete data"
gee_2024-08-20_400_Mixed_4_5,GEE,2024-08-20,,400,"Mixed 4/5","Lissy Fernando","Single dog race - incomplete data"
ap_k_2024-08-19_595_6,AP_K,2024-08-19,,595,6,"Weblec Delight","Single dog race - incomplete data"
